Yıl,İl Kodu,İl Adı,Genel toplam,Genel toplam,Genel toplam,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,İlkokul,İlkokul,İlkokul,İlköğretim,İlköğretim,İlköğretim,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksek lisans,Yüksek lisans,Yüksek lisans,Doktora,Doktora,Doktora,Bilinmeyen,Bilinmeyen,Bilinmeyen
,,,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın
2013,30,  Hakkari,238245,128307,109938,19238,3844,15394,75894,34974,40920,23980,11374,12606,55258,33825,21433,4141,2854,1287,37377,27006,10371,14524,10630,3894,650,505,145,85,55,30,7098,3240,3858
2013,31,  Hatay,1322801,663619,659182,35258,7999,27259,341656,147662,193994,305834,142176,163658,267990,148195,119795,47166,28509,18657,189758,109163,80595,99898,58563,41335,4342,2776,1566,1316,822,494,29583,17754,11829
2013,32,  Isparta,383751,190538,193213,12323,1972,10351,60789,27630,33159,100152,41425,58727,62263,33566,28697,15730,10257,5473,79484,44988,34496,41305,24209,17096,2445,1525,920,1225,864,361,8035,4102,3933
2013,33,  Mersin,1530669,759947,770722,39985,7138,32847,333606,149506,184100,361205,159195,202010,286256,159101,127155,63262,37196,26066,265370,147853,117517,145592,80567,65025,7069,4232,2837,1795,1049,746,26529,14110,12419
2013,34,  İstanbul,12701140,6374015,6327125,312010,47883,264127,2191646,1048220,1143426,2479882,1053453,1426429,2370352,1331994,1038358,598649,341578,257071,2496841,1358634,1138207,1518682,790090,728592,171292,96627,74665,40676,23734,16942,521110,281802,239308
2013,35,  İzmir,3726582,1857345,1869237,70114,12711,57403,593640,266969,326671,907135,391583,515552,640698,369677,271021,187282,105017,82265,754981,407781,347200,470372,247325,223047,36511,19401,17110,11529,6427,5102,54320,30454,23866
2013,36,  Kars,263540,136322,127218,19235,3188,16047,67251,32179,35072,51156,24953,26203,55327,32947,22380,8462,5593,2869,34188,21343,12845,16688,9995,6693,818,493,325,321,223,98,10094,5408,4686
2013,37,  Kastamonu,341815,169414,172401,25899,4942,20957,61308,26607,34701,101077,45561,55516,56700,30357,26343,12457,9023,3434,50051,31798,18253,28351,17757,10594,1596,1025,571,371,230,141,4005,2114,1891
2013,38,  Kayseri,1155777,577559,578218,35727,4529,31198,231166,106522,124644,262107,106509,155598,226630,127158,99472,48704,30299,18405,209697,122399,87298,109392,64124,45268,8079,4780,3299,2516,1603,913,21759,9636,12123
2013,39,  Kırklareli,318780,162711,156069,8633,1696,6937,42179,20175,22004,91482,40019,51463,54483,30320,24163,15934,9345,6589,67498,38792,28706,32216,18671,13545,1810,1083,727,329,212,117,4216,2398,1818
2013,40,  Kırşehir,204455,101691,102764,9059,1196,7863,36075,16293,19782,50055,20379,29676,36387,20183,16204,9915,6020,3895,40692,24126,16566,18929,11571,7358,1120,720,400,332,221,111,1891,982,909
2013,41,  Kocaeli,1506454,762693,743761,41249,6421,34828,261759,124359,137400,300826,114853,185973,309659,169776,139883,71683,42710,28973,314050,189182,124868,157698,89121,68577,10880,6628,4252,2821,1667,1154,35829,17976,17853
2013,42,  Konya,1862534,919570,942964,53128,8189,44939,376278,170624,205654,522355,211171,311184,379299,206327,172972,63994,43264,20730,270550,161640,108910,154547,93544,61003,12037,7695,4342,4340,2888,1452,26006,14228,11778
2013,43,  Kütahya,529628,261716,267912,14910,2850,12060,93248,40737,52511,156709,59646,97063,97111,52195,44916,20803,14173,6630,96458,60917,35541,44342,27490,16852,3085,2053,1032,879,584,295,2083,1071,1012
2013,44,  Malatya,686921,341866,345055,46901,7938,38963,135718,64139,71579,125133,51404,73729,129710,72981,56729,31134,19336,11798,130265,76423,53842,68966,39872,29094,3736,2468,1268,1447,978,469,13911,6327,7584
2013,45,  Manisa,1245759,623618,622141,38571,6639,31932,229700,104365,125335,403414,181551,221863,236866,133513,103353,44934,28616,16318,183376,106451,76925,97199,55815,41384,4612,2778,1834,1178,729,449,5909,3161,2748
2013,46,  Kahramanmaraş,942576,478482,464094,58259,11095,47164,231797,110143,121654,195361,87031,108330,201154,111732,89422,33657,21904,11753,133976,83886,50090,62583,38266,24317,3196,2246,950,955,670,285,21638,11509,10129
2013,47,  Mardin,663382,332070,331312,67387,12486,54901,218849,100072,118777,86884,45026,41858,143681,80686,62995,13841,9514,4327,77363,51799,25564,33927,22491,11436,1618,1161,457,286,193,93,19546,8642,10904
2013,48,  Muğla,783694,400692,383002,16890,2940,13950,117693,55596,62097,229057,104704,124353,132049,76307,55742,32109,19634,12475,142561,79208,63353,86985,47312,39673,4869,2812,2057,1371,856,515,20110,11323,8787
2013,49,  Muş,350215,178680,171535,31946,5485,26461,136328,62444,73884,42729,23384,19345,69923,42501,27422,5904,4304,1600,33686,24167,9519,15587,10569,5018,688,474,214,165,122,43,13259,5230,8029
2013,50,  Nevşehir,258868,127567,131301,10094,1149,8945,46836,21452,25384,71229,29998,41231,52560,28456,24104,12187,7820,4367,41633,24484,17149,20737,12169,8568,1160,737,423,340,201,139,2092,1101,991
2013,51,  Niğde,307674,153308,154366,13703,1589,12114,64013,29970,34043,80815,36404,44411,66073,36722,29351,11531,7370,4161,44763,26045,18718,22796,12868,9928,1594,1002,592,531,359,172,1855,979,876
2013,52,  Ordu,673045,336154,336891,47402,9542,37860,140887,61065,79822,159694,79262,80432,120087,64263,55824,29614,18942,10672,106538,63853,42685,49084,28401,20683,2383,1503,880,673,416,257,16683,8907,7776
2013,53,  Rize,302430,149779,152651,11783,1279,10504,54049,21783,32266,68825,29311,39514,57399,32140,25259,13035,8665,4370,59584,35587,23997,27267,15630,11637,1771,1069,702,468,310,158,8249,4005,4244
2013,54,  Sakarya,832269,415234,417035,29257,4496,24761,141972,67422,74550,212269,86615,125654,160804,86208,74596,37964,24415,13549,155793,92534,63259,69985,40267,29718,5240,3316,1924,1847,1240,607,17138,8721,8417
2013,55,  Samsun,1153804,567967,585837,35682,6668,29014,248585,107951,140634,294295,133952,160343,223413,121077,102336,42210,25965,16245,180276,101457,78819,102817,56774,46043,6123,3575,2548,2247,1403,844,18156,9145,9011
2013,56,  Siirt,266483,137432,129051,25872,4668,21204,95077,43651,51426,28874,14048,14826,60265,35973,24292,4870,3504,1366,30645,22213,8432,15916,11072,4844,726,566,160,163,109,54,4075,1628,2447
2013,57,  Sinop,189946,93826,96120,10061,2205,7856,35899,15792,20107,57650,26140,31510,34281,18666,15615,6755,4609,2146,25395,14869,10526,15944,9415,6529,703,425,278,218,117,101,3040,1588,1452
2013,58,  Sivas,566325,282240,284085,34630,5636,28994,109244,51475,57769,124871,53760,71111,105486,57071,48415,23918,15116,8802,100590,61314,39276,50140,29572,20568,2506,1633,873,1083,701,382,13857,5962,7895
2013,59,  Tekirdağ,796084,410368,385716,14453,2972,11481,132707,62610,70097,190392,81173,109219,163396,91349,72047,37791,22032,15759,160295,95380,64915,73112,41173,31939,4509,2633,1876,1168,719,449,18261,10327,7934
2013,60,  Tokat,547885,270883,277002,18178,3672,14506,129388,56708,72680,140922,60215,80707,106497,56932,49565,20606,13590,7016,79979,48733,31246,42173,25730,16443,2622,1735,887,788,524,264,6732,3044,3688
2013,61,  Trabzon,695094,342322,352772,34426,4469,29957,126156,54469,71687,146532,62835,83697,117018,63751,53267,29827,18546,11281,144612,83870,60742,72591,41941,30650,5159,3056,2103,2111,1341,770,16662,8044,8618
2013,62,  Tunceli,80090,44900,35190,5922,1173,4749,10969,5208,5761,14115,6763,7352,14368,9862,4506,3060,2058,1002,19311,12491,6820,9384,5580,3804,474,301,173,94,63,31,2393,1401,992
2013,63,  Şanlıurfa,1476263,735128,741135,137677,22548,115129,589671,266377,323294,178268,93931,84337,299513,188975,110538,22721,16252,6469,116982,79608,37374,61130,39223,21907,3270,2305,965,1094,752,342,65937,25157,40780
2013,64,  Uşak,317376,157260,160116,8992,1436,7556,58449,25187,33262,86342,36857,49485,67531,37700,29831,13003,8497,4506,51921,29534,22387,26803,15579,11224,1620,973,647,430,281,149,2285,1216,1069
2013,65,  Van,905171,461089,444082,72350,13887,58463,350961,157749,193212,118103,61449,56654,188391,115507,72884,14546,10044,4502,91699,62061,29638,41284,27343,13941,2077,1463,614,821,605,216,24939,10981,13958
2013,66,  Yozgat,401743,200153,201590,19819,3676,16143,81562,38469,43093,109314,46359,62955,74757,39464,35293,15274,10156,5118,60901,38932,21969,25316,15731,9585,1418,959,459,398,260,138,12984,6147,6837
2013,67,  Zonguldak,554856,272853,282003,34357,4675,29682,89952,40236,49716,144648,59584,85064,102509,60080,42429,22955,14476,8479,101568,61647,39921,45896,25405,20491,2700,1578,1122,767,458,309,9504,4714,4790
2013,68,  Aksaray,337857,167412,170445,18061,2463,15598,70758,33555,37203,88859,38741,50118,75200,41085,34115,12332,8018,4314,44869,27292,17577,21506,12641,8865,1462,975,487,448,279,169,4362,2363,1999
2013,69,  Bayburt,68393,35005,33388,3881,510,3371,12744,6058,6686,14825,6150,8675,14939,7720,7219,2324,1614,710,12315,8272,4043,5553,3751,1802,305,214,91,76,52,24,1431,664,767
2013,70,  Karaman,215208,106653,108555,6147,1091,5056,39891,18904,20987,60116,24864,35252,49345,26419,22926,6687,4407,2280,31329,17990,13339,17709,10671,7038,932,599,333,225,148,77,2827,1560,1267
2013,71,  Kırıkkale,252651,126339,126312,10785,1305,9480,42916,19423,23493,52874,19177,33697,45327,23348,21979,16209,9895,6314,58220,36985,21235,22849,14277,8572,1360,931,429,307,209,98,1804,789,1015
2013,72,  Batman,464034,232571,231463,34365,6284,28081,160652,72486,88166,51156,22069,29087,107062,60210,46852,10549,7097,3452,58214,39458,18756,28395,18931,9464,1324,1004,320,281,200,81,12036,4832,7204
2013,73,  Şırnak,395309,205487,189822,37961,6418,31543,151399,69900,81499,40512,21879,18633,90344,55310,35034,4801,3546,1255,39086,29334,9752,18753,13234,5519,930,703,227,152,112,40,11371,5051,6320
2013,74,  Bartın,175567,86414,89153,9653,2136,7517,32371,13285,19086,46645,20285,26360,38905,21905,17000,5225,3406,1819,24736,15032,9704,13368,7849,5519,791,521,270,194,138,56,3679,1857,1822
2013,75,  Ardahan,93408,48127,45281,6909,1185,5724,19242,9375,9867,22876,10911,11965,18702,10319,8383,3346,2298,1048,12826,8492,4334,6092,3767,2325,307,204,103,78,54,24,3030,1522,1508
2013,76,  Iğdır,165122,84979,80143,14160,2536,11624,49584,24293,25291,23711,12965,10746,34543,19946,14597,4442,2899,1543,21591,12845,8746,10596,6130,4466,561,360,201,117,84,33,5817,2921,2896
2013,77,  Yalova,200522,100270,100252,4682,760,3922,30493,14292,16201,43533,17545,25988,34367,19205,15162,11231,6276,4955,42854,23650,19204,21972,12466,9506,1765,1106,659,339,231,108,9286,4739,4547
2013,78,  Karabük,214592,109066,105526,12387,2042,10345,32234,14761,17473,50686,21035,29651,37757,21280,16477,9654,6478,3176,45875,28059,17816,21341,12732,8609,1406,925,481,439,323,116,2813,1431,1382
2013,79,  Kilis,112149,55713,56436,5951,1255,4696,28164,12943,15221,20606,9741,10865,28450,14640,13810,3831,2563,1268,15968,9035,6933,7577,4700,2877,385,256,129,140,98,42,1077,482,595
2013,80,  Osmaniye,442452,222159,220293,27468,4825,22643,96451,47029,49422,85985,35873,50112,86806,48213,38593,20335,12723,7612,77059,45773,31286,37229,21882,15347,1381,944,437,288,166,122,9450,4731,4719
2013,81,  Düzce,320006,160013,159993,12550,2010,10540,59085,26345,32740,78035,32745,45290,68084,37792,30292,11135,7161,3974,57315,34984,22331,25816,14674,11142,1570,985,585,527,353,174,5889,2964,2925
2014,,  Türkiye,69657731,34878159,34779572,2663096,454760,2208336,8919611,3812082,5107529,19711895,8862205,10849690,10690444,6049410,4641034,5954049,3397197,2556852,12602922,7268758,5334164,7447269,4140934,3306335,579730,339896,239834,160410,96890,63520,928305,456027,472278
2014,1,  Adana,1930311,961058,969253,83035,14227,68808,266493,116826,149667,523220,236965,286255,292008,169287,122721,174354,97055,77299,362859,202719,160140,191858,104660,87198,11200,6482,4718,3101,1843,1258,22183,10994,11189
2014,2,  Adıyaman,524989,262380,262609,38982,7005,31977,78550,35802,42748,141134,64904,76230,93152,50786,42366,47172,28090,19082,78330,47617,30713,41101,24929,16172,1699,1262,437,491,334,157,4378,1651,2727
2014,3,  Afyonkarahisar,639398,315913,323485,21964,2887,19077,75312,30882,44430,225093,96072,129021,107545,58791,48754,52499,32181,20318,99609,60943,38666,49439,29598,19841,3131,1961,1170,955,635,320,3851,1963,1888
2014,4,  Ağrı,462187,240626,221561,38630,6844,31786,123101,55060,68041,123672,65478,58194,65683,43565,22118,31883,19517,12366,40834,28533,12301,21569,13754,7815,897,621,276,256,164,92,15662,7090,8572
2014,5,  Amasya,297094,146796,150298,11195,2081,9114,32388,13506,18882,99338,42304,57034,42175,22129,20046,25190,14929,10261,51602,31193,20409,29957,18210,11747,1494,939,555,311,175,136,3444,1330,2114
2014,6,  Ankara,4671340,2319609,2351731,108859,15514,93345,416945,186067,230878,1084625,448630,635995,563644,311888,251756,435170,239430,195740,1082498,589758,492740,788113,424058,364055,93824,53689,40135,29329,16897,12432,68333,33678,34655
2014,7,  Antalya,1973691,1001659,972032,28591,5904,22687,226853,94986,131867,569941,260926,309015,300601,167961,132640,167992,95445,72547,385122,216291,168831,240804,130499,110305,13467,7825,5642,3680,2186,1494,36640,19636,17004
2014,8,  Artvin,157599,79339,78260,6181,970,5211,15474,5945,9529,46011,18354,27657,20533,11833,8700,14640,8717,5923,34001,21422,12579,17373,10504,6869,811,511,300,203,131,72,2372,952,1420
2014,9,  Aydın,955765,476137,479628,24303,4475,19828,110312,44362,65950,323506,150500,173006,148548,85179,63369,71713,40691,31022,159026,85876,73150,102267,56271,45996,5548,3195,2353,1727,1035,692,8815,4553,4262
2014,10,  Balıkesir,1106138,550905,555233,30602,6389,24213,112005,47727,64278,385677,166637,219040,145306,82181,63125,89818,51331,38487,202310,116034,86276,122524,70619,51905,6397,3945,2452,1683,1050,633,9816,4992,4824
2014,11,  Bilecik,192794,99903,92891,4870,871,3999,15732,7275,8457,63005,25882,37123,29072,16896,12176,15961,9646,6315,42259,25923,16336,19927,12242,7685,1073,665,408,243,142,101,652,361,291
2014,12,  Bingöl,235246,119809,115437,20159,3917,16242,42392,17482,24910,56543,26734,29809,42265,24564,17701,17789,10585,7204,34429,22787,11642,17751,11629,6122,879,650,229,201,148,53,2838,1313,1525
2014,13,  Bitlis,289735,149615,140120,21800,3763,18037,66461,27242,39219,71994,35845,36149,49800,29248,20552,21635,13686,7949,34882,25106,9776,18561,12742,5819,826,597,229,172,110,62,3604,1276,2328
2014,14,  Bolu,261496,128458,133038,10774,1806,8968,24997,10853,14144,83548,35632,47916,35575,18084,17491,19295,11577,7718,53972,31692,22280,28371,16134,12237,2029,1206,823,728,452,276,2207,1022,1185
2014,15,  Burdur,237706,117219,120487,8064,1388,6676,23816,9226,14590,86022,38352,47670,32525,17981,14544,18227,10938,7289,40635,22901,17734,24229,14046,10183,1283,846,437,390,248,142,2515,1293,1222
2014,16,  Bursa,2517323,1256422,1260901,78491,13266,65225,250765,112024,138741,726582,308826,417756,400623,220063,180560,240387,134603,105784,504054,293256,210798,272917,150613,122304,16892,9937,6955,4185,2512,1673,22427,11322,11105
2014,17,  Çanakkale,477681,242230,235451,9099,2217,6882,47503,20748,26755,171393,74159,97234,58389,34953,23436,33869,19796,14073,92953,52939,40014,56406,32826,23580,3931,2275,1656,1093,699,394,3045,1618,1427
2014,18,  Çankırı,169349,84500,84849,9347,1620,7727,17930,7474,10456,55706,24055,31651,24616,13103,11513,14295,9072,5223,29948,18479,11469,14814,9149,5665,968,636,332,239,162,77,1486,750,736
2014,19,  Çorum,482891,238363,244528,27090,5696,21394,63990,26765,37225,160500,72666,87834,78856,42551,36305,37360,22026,15334,67047,40623,26424,39009,23531,15478,2090,1359,731,516,317,199,6433,2829,3604
2014,20,  Denizli,894853,444937,449916,17167,3153,14014,103782,40065,63717,295102,135811,159291,145542,81335,64207,72019,41458,30561,157163,85848,71315,90885,49942,40943,5463,3172,2291,1693,1039,654,6037,3114,2923
2014,21,  Diyarbakır,1398444,703017,695427,120967,22099,98868,332315,136704,195611,315762,164827,150935,230599,136135,94464,107217,62518,44699,173477,110770,62707,98344,59797,38547,4726,3263,1463,1429,1056,373,13608,5848,7760
2014,22,  Edirne,373892,189498,184394,12673,2936,9737,36060,15905,20155,129213,58746,70467,46107,27167,18940,28482,16975,11507,74159,41331,32828,41173,23105,18068,2958,1652,1306,1079,631,448,1988,1050,938
2014,23,  Elazığ,515644,254161,261483,25124,5401,19723,82035,28301,53734,127400,53293,74107,75555,42029,33526,46909,27955,18954,95057,59151,35906,51875,31304,20571,3718,2386,1332,1491,1039,452,6480,3302,3178
2014,24,  Erzincan,204578,103064,101514,13157,2199,10958,21333,9217,12116,54231,24133,30098,28363,15459,12904,16891,10149,6742,41423,24695,16728,23443,14179,9264,1568,1067,501,343,251,92,3826,1715,2111
2014,25,  Erzurum,677052,339775,337277,44585,7275,37310,101164,43734,57430,188969,83532,105437,102679,56303,46376,53322,32461,20861,108722,70771,37951,58881,36291,22590,4456,2811,1645,1973,1394,579,12301,5203,7098
2014,26,  Eskişehir,749915,372794,377121,17669,2727,14942,57784,25055,32729,209048,82912,126136,90941,47844,43097,66837,37888,28949,180626,106966,73660,105243,58061,47182,8985,4874,4111,3559,1998,1561,9223,4469,4754
2014,27,  Gaziantep,1610784,810782,800002,68801,9030,59771,279770,125152,154618,457792,207503,250289,327570,191877,135693,133392,77782,55610,205400,122321,83079,110641,63983,46658,6923,4465,2458,1867,1178,689,18628,7491,11137
2014,28,  Giresun,400079,197089,202990,22229,3817,18412,57761,19642,38119,112689,56034,56655,51267,27400,23867,34184,20176,14008,73421,42357,31064,38239,22219,16020,1925,1222,703,489,299,190,7875,3923,3952
2014,29,  Gümüşhane,134653,68204,66449,6399,933,5466,16679,7009,9670,35410,15814,19596,18550,9339,9211,10021,6175,3846,29172,18055,11117,13089,8102,4987,691,468,223,261,185,76,4381,2124,2257
2014,30,  Hakkari,241829,130908,110921,18790,3695,15095,49672,21647,28025,48494,23768,24726,45677,28642,17035,17560,10196,7364,38869,28055,10814,16840,12126,4714,654,500,154,89,58,31,5184,2221,2963
2014,31,  Hatay,1338921,670867,668054,34748,8008,26740,224195,88348,135847,414171,197291,216880,219449,122459,96990,112849,63151,49698,198090,113770,84320,109209,62625,46584,4695,2958,1737,1354,837,517,20161,11420,8741
2014,32,  Isparta,384138,190849,193289,12377,2084,10293,37436,15533,21903,119772,51525,68247,49620,26683,22937,30411,17855,12556,80495,45967,34528,44796,26074,18722,3186,1942,1244,1344,937,407,4701,2249,2452
2014,33,  Mersin,1551180,769831,781349,40774,7648,33126,215322,88591,126731,465467,212459,253008,232660,131082,101578,133327,74023,59304,276231,153677,122554,161301,88413,72888,8053,4760,3293,1916,1112,804,16129,8066,8063
2014,34,  İstanbul,12880957,6464222,6416735,316997,49593,267404,1355421,613242,742179,3297626,1475686,1821940,1962967,1116634,846333,1177070,650042,527028,2625117,1434903,1190214,1683590,870993,812597,184119,103097,81022,42173,24473,17700,235877,125559,110318
2014,35,  İzmir,3775829,1879304,1896525,69355,13178,56177,381800,157777,224023,1081598,479325,602273,523411,306005,217406,335026,183925,151101,782371,423606,358765,516898,269634,247264,39664,20994,18670,12089,6746,5343,33617,18114,15503
2014,36,  Kars,260108,134824,125284,18748,3077,15671,40642,18501,22141,73173,36221,36952,45512,27685,17827,20356,11998,8358,35365,22196,13169,18508,10949,7559,884,525,359,331,223,108,6589,3449,3140
2014,37,  Kastamonu,342289,169548,172741,24934,4679,20255,41295,16366,24929,116967,53676,63291,46425,24772,21653,24913,15523,9390,52267,32678,19589,31241,19464,11777,1739,1113,626,393,244,149,2115,1033,1082
2014,38,  Kayseri,1180993,589943,591050,35978,4758,31220,142112,60818,81294,344403,148172,196231,187325,106325,81000,103640,59053,44587,218840,126997,91843,121314,70243,51071,8638,5140,3498,2552,1613,939,16191,6824,9367
